Project Name,Package Name,Type Name,Method Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.item.slimesling,SkySlimeSlingItem,releaseUsing,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,getRepairStacks,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,getRepairStacks,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addStatsDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addPrimaryDisplayItems,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addPrimaryDisplayItems,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addPrimaryDisplayItems,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addPrimaryDisplayItems,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addPrimaryDisplayItems,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addDisplayItems,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addDisplayItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addDisplayItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,addDisplayItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,AbstractMaterialContent,getToolParts,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentListingCentered,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentListingCentered,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentListingCentered,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentListingCentered,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentMaterial,getStatType,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentMaterial,getTextKey,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentMaterial,supportsStatType,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentMaterialSkull,getTextKey,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentMaterialSkull,getSkullRecipe,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentMaterialSkull,getSkullRecipe,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,load,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentModifier,buildAndAddRecipeDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,ContentPageIconList,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,getMaxRows,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,getMaxColumns,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentPageIconList,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,ContentTool,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,RangedMaterialContent,getStatType,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.content,RangedMaterialContent,supportsStatType,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,CycleRecipeElement,CycleRecipeElement,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,CycleRecipeElement,drawOverlay,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,CycleRecipeElement,drawOverlay,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,ListingCenteredElement,ListingCenteredElement,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,ListingCenteredElement,ListingCenteredElement,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,ListingCenteredElement,draw,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,PageIconLinkElement,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,PageIconLinkElement,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,draw,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,draw,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,draw,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,draw,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,draw,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,drawOverlay,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,PageIconLinkElement,drawOverlay,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,TinkerItemElement,TinkerItemElement,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,TinkerItemElement,TinkerItemElement,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.elements,TinkerItemElement,drawOverlay,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book,TinkerBook,initBook,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.sectiontransformer.materials,AbstractMaterialSectionTransformer,createPages,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.sectiontransformer.materials,TierRangeMaterialSectionTransformer,transform,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.library.client.book.sectiontransformer.materials,TierRangeMaterialSectionTransformer,transform,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data,GenericTextureGenerator,saveImage,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data,GenericTextureGenerator,saveImage,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data,TinkerSpriteSourceGenerator,addSources,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data,TinkerSpriteSourceGenerator,addSources,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,getBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,getBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,getBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,getBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,getBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,getBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialRenderInfoProvider,build,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,RenderInfoBuilder,build,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,AbstractMaterialSpriteProvider,getMaterials,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,MaterialPartTextureGenerator,run,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,MaterialPartTextureGenerator,generateSprite,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.material,MaterialPartTextureGenerator,generateSprite,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,deserialize,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,builderFromBlack,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,checkGrey,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,interpolateColors,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToColorMapping,scaleColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,Deserializer,deserialize,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,Builder,checkGrey,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,Builder,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToSpriteTransformer,deserialize,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToSpriteTransformer,builderFromBlack,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToSpriteTransformer,checkGrey,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToSpriteTransformer,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToSpriteTransformer,getColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,GreyToSpriteTransformer,SpriteRange,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,Deserializer,deserialize,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,Builder,checkGrey,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,Builder,build,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,SpriteMapping,getColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.spritetransformer,RecolorSpriteTransformer,getFallbackColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.data.util,AbstractSpriteReader,readIfExists,Empty catch clause
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawContainerNames,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,isHovered,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,isTankHovered,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,isTankHovered,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderFluidTank,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderFluidTank,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderTiledFluid,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderTiledFluid,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderTiledTextureAtlas,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderTiledTextureAtlas,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderTiledTextureAtlas,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,buildSquare,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawProgressUp,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,drawProgressUp,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderHighlight,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderHighlight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderPattern,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderPattern,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderPattern,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,GuiUtil,renderPattern,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,setup,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderTransparentCuboid,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderFluidTank,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderFluidTank,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderFluidTank,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderFluidTank,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,renderFluidTank,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,setColorRGBA,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,setColorRGBA,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,setColorRGBA,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,setColorRGBA,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,alpha,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,alpha,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,red,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,red,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,green,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,green,Magic Number
