Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,PlayerBeheadingRecipe,getSerializer,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,PlayerBeheadingRecipe,getOutput,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SheepShearingRecipe,SheepShearingRecipe,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SheepShearingRecipe,getOutput,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SnowGolemBeheadingRecipe,SnowGolemBeheadingRecipe,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SnowGolemBeheadingRecipe,getSerializer,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SnowGolemBeheadingRecipe,getOutput,6,2,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,BowstringMaterialStats,encode,2,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,BowstringMaterialStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,BowstringMaterialStats,getLocalizedInfo,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,BowstringMaterialStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,ExtraMaterialStats,encode,2,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,ExtraMaterialStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,ExtraMaterialStats,getLocalizedInfo,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,ExtraMaterialStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,GripMaterialStats,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,encode,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,getLocalizedInfo,7,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,HandleMaterialStats,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,encode,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,getLocalizedInfo,8,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,formatDurability,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,formatAttackDamage,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,formatAttackSpeed,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,formatMiningSpeed,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,HeadMaterialStats,7,1,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,HeadMaterialStats,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,getTierId,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,getTier,12,4,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,encode,12,2,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,getLocalizedInfo,8,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,equals,6,3,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,hashCode,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,LimbMaterialStats,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,encode,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,getLocalizedInfo,8,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,RepairKitStats,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,getLocalizedInfo,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,encode,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,SkullStats,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,encode,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,getIdentifier,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,getLocalizedInfo,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,getLocalizedDescriptions,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,SkullToolStatsBuilder,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,from,8,2,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,setStats,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,handles,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,buildDurability,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,buildArmor,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,EmptySlottedStorage,2,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getStackInSlot,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,setStackInSlot,2,1,2
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getSlotLimit,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getSlotCount,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getSlot,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,insert,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,extract,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,insert,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,extract,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,isResourceBlank,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getResource,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getAmount,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,getCapacity,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlot,insert,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlot,extract,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlot,isResourceBlank,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlot,getResource,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlot,getAmount,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlot,getCapacity,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BloodSlimeBlock,BloodSlimeBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BloodSlimeBlock,isSlimeBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BloodSlimeBlock,canStickTo,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BuddingCrystalBlock,BuddingCrystalBlock,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BuddingCrystalBlock,randomTick,23,6,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,CongealedSlimeBlock,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,getCollisionShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,isPathfindable,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,getPathNodeType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,updateEntityAfterFallOn,18,4,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,fallOn,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,entityInside,30,8,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CrystalBlock,CrystalBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CrystalBlock,onProjectileHit,7,2,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CrystalClusterBlock,CrystalClusterBlock,4,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CrystalClusterBlock,onProjectileHit,7,2,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,PiglinWallHeadBlock,PiglinWallHeadBlock,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,PiglinWallHeadBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeDirtBlock,SlimeDirtBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeDirtBlock,canSustainPlant,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeFungusBlock,SlimeFungusBlock,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeFungusBlock,mayPlaceOn,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeFungusBlock,isValidBonemealTarget,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,SlimeGrassBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,isValidBonemealTarget,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,isBonemealSuccess,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,growGrass,40,11,7
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,performBonemeal,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,randomTick,15,6,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,isValidPos,11,3,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,canSpread,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,getDirtState,9,3,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,getStateFromDirt,9,3,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeLeavesBlock,SlimeLeavesBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeLeavesBlock,updateShape,7,2,6
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeLeavesBlock,tick,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeLeavesBlock,updateDistance,12,3,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeLeavesBlock,getDistance,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeLeavesBlock,getStateForPlacement,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeNyliumBlock,SlimeNyliumBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeNyliumBlock,isDarkEnough,6,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeNyliumBlock,randomTick,5,2,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeNyliumBlock,isValidBonemealTarget,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeNyliumBlock,isBonemealSuccess,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeNyliumBlock,performBonemeal,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeSaplingBlock,SlimeSaplingBlock,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeSaplingBlock,mayPlaceOn,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeSaplingBlock,getPlantType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeSaplingBlock,canBeReplaced,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeTallGrassBlock,SlimeTallGrassBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeTallGrassBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeTallGrassBlock,getPlantType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeTallGrassBlock,onSheared,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeTallGrassBlock,mayPlaceOn,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,SlimeVineBlock,5,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,createBlockStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,randomTick,20,7,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,grow,22,7,4
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,canSurvive,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,updateShape,7,2,6
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,getStateForPlacement,16,4,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,hasSides,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,hasNoHorizontalSides,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,freeFloating,8,3,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,updateConnections,13,4,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,hasAttachment,14,4,3
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,getSerializedName,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeWartBlock,SlimeWartBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,StickySlimeBlock,StickySlimeBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,StickySlimeBlock,isSlimeBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,StickySlimeBlock,isStickyBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.block,StickySlimeBlock,canStickTo,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,WoodenDoorBlock,WoodenDoorBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.block,WoodenDoorBlock,getPathNodeType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SkullModelHelper,SkullModelHelper,2,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SkullModelHelper,inject,6,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SkullModelHelper,createHeadLayer,5,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SkullModelHelper,createHeadHatLayer,5,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SkullModelHelper,createPiglinHead,7,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeArmorLayer,SlimeArmorLayer,5,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeArmorLayer,render,48,6,10
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeArmorLayer,renderModel,4,1,9
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeArmorLayer,getArmorResource,17,3,4
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorizer,setGrassColor,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorizer,getColor,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorizer,getColorForPos,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorizer,getColor,10,2,3
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorizer,getColorStatic,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorReloadListener,SlimeColorReloadListener,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorReloadListener,prepare,9,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorReloadListener,apply,5,2,3
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorReloadListener,getFabricId,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TerracubeRenderer,TerracubeRenderer,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TerracubeRenderer,getTextureLocation,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TerracubeRenderer,scale,6,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TinkerSlimeRenderer,TinkerSlimeRenderer,5,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TinkerSlimeRenderer,getTextureLocation,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TinkerSlimeRenderer,Factory,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TinkerSlimeRenderer,create,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,Factory,Factory,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.client,Factory,create,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.data,WorldRecipeProvider,WorldRecipeProvider,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.data,WorldRecipeProvider,getName,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.data,WorldRecipeProvider,buildRecipes,25,3,1
TinkersConstructRefactor,slimeknights.tconstruct.world.data,WorldRecipeProvider,geodeRecipes,6,1,4
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,ArmoredSlimeEntity,8,2,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,tryAddAttribute,6,2,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,finalizeSpawn,13,3,5
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,populateDefaultEquipmentSlots,2,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,populateDefaultEquipmentEnchantments,2,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,canHoldItem,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,dropCustomDeathLoot,16,4,3
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,remove,43,8,1
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EarthSlimeEntity,EarthSlimeEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EarthSlimeEntity,getDefaultLootTable,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EarthSlimeEntity,populateDefaultEquipmentSlots,23,7,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,EnderSlimeEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,getParticleType,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,doEnchantDamageEffects,6,2,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,actuallyHurt,7,2,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,populateDefaultEquipmentSlots,8,2,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,SkySlimeEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,getJumpPower,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,getParticleType,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,causeFallDamage,18,3,3
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,move,8,2,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,populateDefaultEquipmentSlots,29,6,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,randomDefense,18,6,1
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,populateDefaultEquipmentEnchantments,2,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SlimePlacementPredicate,test,9,3,5
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,TerracubeEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,canSpawnHere,13,4,5
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,getJumpPower,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,getAttackDamage,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,getParticleType,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,calculateFallDamage,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.item,SlimeGrassSeedItem,SlimeGrassSeedItem,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.item,SlimeGrassSeedItem,getSlimeType,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.world.item,SlimeGrassSeedItem,getVines,9,3,0
TinkersConstructRefactor,slimeknights.tconstruct.world.item,SlimeGrassSeedItem,useOn,35,9,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,TinkerStructures,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,bootstrapConfigured,12,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,monsterOverride,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,registerKey,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,bootstrap,8,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,createSlimewood,2,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,configured,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,placed,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,bootstrapConfigured,11,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,bootstrap,9,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,configuredGeode,3,1,12
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,placedGeode,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,init,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,entityAttributes,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,setWoodFireInfo,11,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,commonSetup,39,2,0
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,execute,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,gatherData,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,makeHead,7,2,1
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,makeWallHead,7,2,1
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,addResourceListener,5,2,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerParticleFactories,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerRenderers,15,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerSkullModels,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerRenderersSlime,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,clientSetup,57,5,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerBlockColorHandlers,9,2,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerItemColorHandlers,12,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,getSlimeColorByPos,9,3,3
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerHeadModel,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerLayer,9,2,1
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,registerLayerDefinition,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,init,9,2,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,onBiomeLoad,36,8,0
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,injectInto,8,2,3
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,getPool,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,makeSeed,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,makeSapling,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,onLootTableLoad,47,14,5
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,livingVisibility,14,4,1
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,creeperKill,16,5,5
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,AbstractIslandStructure,AbstractIslandStructure,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,AbstractIslandStructure,step,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,AbstractIslandStructure,findGenerationPoint,15,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,AbstractIslandStructure,getVariant,0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,AbstractIslandStructure,getHeight,14,3,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,IIslandSettings,getVariant,0,1,1
